Runtime,Bytes Transmitted,Instant Frame Time (ms),Instant FPS,Avg Frame Time (ms),Avg FPS,Temperature (C),Framesize,Voltage
216334,8468,22,45.45,98,10.20,66.11,320x240,2v958
216368,7448,34,29.41,98,10.20,66.11,320x240,2v958
216391,7925,22,45.45,25,40.00,66.11,320x240,2v958
216415,8046,24,41.67,25,40.00,66.11,320x240,2v958
216438,8046,23,43.48,24,41.67,65.56,320x240,2v958
216469,8046,30,33.33,25,40.00,66.11,320x240,2v958
216491,8046,21,47.62,25,40.00,66.11,320x240,2v958
216522,8046,30,33.33,25,40.00,66.11,320x240,2v958
216546,8046,23,43.48,25,40.00,66.11,320x240,2v958
216578,8363,32,31.25,25,40.00,66.11,320x240,2v958
216607,7732,29,34.48,25,40.00,66.11,320x240,2v958
216636,6850,28,35.71,25,40.00,66.11,320x240,2v958
216666,7732,30,33.33,26,38.46,66.11,320x240,2v958
216692,7912,25,40.00,26,38.46,66.11,320x240,2v958
216717,7912,25,40.00,26,38.46,66.11,320x240,2v958
216743,7912,25,40.00,26,38.46,65.56,320x240,2v958
216776,7912,32,31.25,26,38.46,66.11,320x240,2v958
216799,7912,22,45.45,26,38.46,66.11,320x240,2v958
216826,7920,26,38.46,26,38.46,66.11,320x240,2v958
216850,7920,23,43.48,26,38.46,66.11,320x240,2v958
216881,8757,31,32.26,26,38.46,66.11,320x240,2v958
216909,7319,28,35.71,26,38.46,66.11,320x240,2v958
216934,8931,24,41.67,26,38.46,66.11,320x240,2v958
216955,7129,21,47.62,26,38.46,66.11,320x240,2v958
216983,7238,27,37.04,26,38.46,65.56,320x240,2v958
217004,7618,21,47.62,26,38.46,66.11,320x240,2v958
217030,8159,25,40.00,26,38.46,65.56,320x240,2v958
217056,8159,25,40.00,26,38.46,66.11,320x240,2v958
217079,8159,23,43.48,26,38.46,66.11,320x240,2v958
217102,8159,22,45.45,25,40.00,66.11,320x240,2v958
217130,8159,28,35.71,25,40.00,66.11,320x240,2v958
217155,8439,24,41.67,25,40.00,66.11,320x240,2v958
217178,8071,22,45.45,24,41.67,66.11,320x240,2v958
217204,8245,25,40.00,24,41.67,66.11,320x240,2v958
217231,7860,27,37.04,25,40.00,66.11,320x240,2v958
217255,7860,24,41.67,25,40.00,66.11,320x240,2v958
217288,7860,32,31.25,25,40.00,66.11,320x240,2v958
217311,7860,22,45.45,25,40.00,66.11,320x240,2v958
217337,8123,25,40.00,24,41.67,66.11,320x240,2v958
217359,8123,22,45.45,24,41.67,65.56,320x240,2v958
217386,8408,26,38.46,24,41.67,66.11,320x240,2v958
217407,8017,21,47.62,24,41.67,66.11,320x240,2v958
217434,8534,26,38.46,24,41.67,66.11,320x240,2v958
217456,7450,22,45.45,24,41.67,66.11,320x240,2v958
217487,7123,31,32.26,24,41.67,66.11,320x240,2v958
217511,8033,23,43.48,24,41.67,66.11,320x240,2v958
217537,8033,26,38.46,24,41.67,66.11,320x240,2v958
217560,8033,23,43.48,24,41.67,66.11,320x240,2v958
217587,8709,26,38.46,24,41.67,66.11,320x240,2v958
217609,7639,21,47.62,24,41.67,66.11,320x240,2v958
217632,8402,22,45.45,24,41.67,66.11,320x240,2v958
217655,7620,23,43.48,24,41.67,66.11,320x240,2v958
217679,8066,23,43.48,24,41.67,65.56,320x240,2v958
217704,8066,25,40.00,24,41.67,65.56,320x240,2v958
217729,8299,24,41.67,24,41.67,65.56,320x240,2v958
217757,7953,27,37.04,24,41.67,66.11,320x240,2v958
217780,7953,23,43.48,24,41.67,66.11,320x240,2v958
217808,7953,27,37.04,24,41.67,66.11,320x240,2v958
217835,8033,26,38.46,24,41.67,66.11,320x240,2v958
217858,6883,23,43.48,24,41.67,66.11,320x240,2v958
217882,8033,23,43.48,24,41.67,66.11,320x240,2v958
217906,8033,24,41.67,24,41.67,66.11,320x240,2v958
217933,8149,26,38.46,24,41.67,66.11,320x240,2v958
217960,6975,26,38.46,24,41.67,66.11,320x240,2v958
217986,8149,26,38.46,24,41.67,65.56,320x240,2v958
218008,8149,22,45.45,24,41.67,66.11,320x240,2v958
218034,8149,25,40.00,24,41.67,66.11,320x240,2v958
218060,8149,26,38.46,24,41.67,66.11,320x240,2v958
218083,8149,22,45.45,24,41.67,66.11,320x240,2v958
218108,8149,24,41.67,24,41.67,66.11,320x240,2v958
218131,8518,23,43.48,24,41.67,65.56,320x240,2v958
218158,7532,27,37.04,24,41.67,66.11,320x240,2v958
218181,8211,23,43.48,24,41.67,66.11,320x240,2v958
218207,8597,26,38.46,24,41.67,66.11,320x240,2v958
218230,7873,22,45.45,24,41.67,66.11,320x240,2v958
218259,7873,28,35.71,24,41.67,66.11,320x240,2v958
218283,7873,24,41.67,24,41.67,66.11,320x240,2v958
218313,8081,29,34.48,24,41.67,66.11,320x240,2v958
218335,8081,22,45.45,24,41.67,66.11,320x240,2v958
218361,8081,26,38.46,24,41.67,65.56,320x240,2v958
218384,8081,22,45.45,24,41.67,66.11,320x240,2v958
218410,8081,25,40.00,24,41.67,66.67,320x240,2v958
218437,8081,26,38.46,24,41.67,66.11,320x240,2v958
218463,8081,25,40.00,24,41.67,66.11,320x240,2v958
218485,6974,22,45.45,24,41.67,66.11,320x240,2v958
218511,8886,26,38.46,24,41.67,66.11,320x240,2v958
218534,7062,22,45.45,24,41.67,66.11,320x240,2v958
218565,7418,30,33.33,24,41.67,66.11,320x240,2v958
218588,7904,23,43.48,24,41.67,66.11,320x240,2v958
218614,8285,25,40.00,24,41.67,66.11,320x240,2v958
218635,7233,21,47.62,24,41.67,66.11,320x240,2v958
218667,7359,32,31.25,24,41.67,66.11,320x240,2v958
218690,7476,22,45.45,24,41.67,66.11,320x240,2v958
218716,7840,26,38.46,24,41.67,66.11,320x240,2v958
218740,7840,23,43.48,24,41.67,66.11,320x240,2v958
218761,7864,21,47.62,24,41.67,65.56,320x240,2v958
218785,8133,23,43.48,24,41.67,66.11,320x240,2v958
218807,8133,21,47.62,24,41.67,66.11,320x240,2v958
218847,8133,40,25.00,25,40.00,66.11,320x240,2v958
218872,8332,25,40.00,25,40.00,66.11,320x240,2v958
218895,7225,22,45.45,25,40.00,66.11,320x240,2v958
218922,7443,27,37.04,25,40.00,66.11,320x240,2v958
218946,8033,23,43.48,24,41.67,66.11,320x240,2v958
218974,8033,28,35.71,25,40.00,66.11,320x240,2v958
218996,8033,22,45.45,25,40.00,66.11,320x240,2v958
219024,8033,28,35.71,25,40.00,66.11,320x240,2v958
219047,8033,22,45.45,25,40.00,66.11,320x240,2v958
219075,8292,27,37.04,25,40.00,66.11,320x240,2v958
219100,7751,25,40.00,25,40.00,66.67,320x240,2v958
219127,8225,27,37.04,25,40.00,66.11,320x240,2v958
219151,7623,24,41.67,25,40.00,66.11,320x240,2v958
219179,8195,28,35.71,25,40.00,66.67,320x240,2v958
219203,8687,23,43.48,25,40.00,66.11,320x240,2v958
219230,7943,26,38.46,25,40.00,65.56,320x240,2v958
219254,7943,24,41.67,25,40.00,66.11,320x240,2v958
219281,7088,27,37.04,25,40.00,66.11,320x240,2v958
219304,7943,22,45.45,25,40.00,66.11,320x240,2v958
219331,7943,27,37.04,25,40.00,65.56,320x240,2v958
219355,7943,23,43.48,25,40.00,66.11,320x240,2v958
219385,7943,30,33.33,25,40.00,66.11,320x240,2v958
219409,7943,23,43.48,25,40.00,66.11,320x240,2v958
219434,8436,25,40.00,25,40.00,66.11,320x240,2v958
219457,8045,22,45.45,25,40.00,66.11,320x240,2v958
219483,8045,26,38.46,25,40.00,65.56,320x240,2v958
219509,8045,25,40.00,25,40.00,66.11,320x240,2v958
219535,8145,26,38.46,25,40.00,66.11,320x240,2v958
219559,8145,23,43.48,25,40.00,66.11,320x240,2v958
219588,8588,29,34.48,25,40.00,66.11,320x240,2v958
219611,8238,22,45.45,25,40.00,66.11,320x240,2v958
219638,8893,26,38.46,25,40.00,65.56,320x240,2v958
219672,8255,34,29.41,25,40.00,66.11,320x240,2v958
219697,6774,25,40.00,25,40.00,66.11,320x240,2v958
219722,7931,24,41.67,25,40.00,66.11,320x240,2v958
219748,7931,26,38.46,25,40.00,66.11,320x240,2v958
219773,8372,25,40.00,25,40.00,66.11,320x240,2v958
219797,7750,23,43.48,25,40.00,66.11,320x240,2v958
219822,8165,25,40.00,25,40.00,66.11,320x240,2v958
219848,8165,26,38.46,25,40.00,66.11,320x240,2v958
219869,8165,21,47.62,25,40.00,66.11,320x240,2v958
219896,8165,27,37.04,25,40.00,66.11,320x240,2v958
219921,8165,25,40.00,25,40.00,65.56,320x240,2v958
219947,8165,25,40.00,25,40.00,66.11,320x240,2v958
219968,8165,20,50.00,25,40.00,66.11,320x240,2v958
219999,8165,31,32.26,25,40.00,66.11,320x240,2v958
220022,8165,22,45.45,25,40.00,66.11,320x240,2v958
220047,8165,24,41.67,25,40.00,65.56,320x240,2v958
220069,8165,22,45.45,25,40.00,66.11,320x240,2v958
220097,8165,27,37.04,25,40.00,66.11,320x240,2v958
220123,8165,26,38.46,25,40.00,66.11,320x240,2v958
220150,8165,26,38.46,25,40.00,65.56,320x240,2v958
220174,8165,23,43.48,24,41.67,66.11,320x240,2v958
220199,8272,25,40.00,24,41.67,66.11,320x240,2v958
220221,7776,22,45.45,24,41.67,66.11,320x240,2v958
220251,8887,29,34.48,24,41.67,66.11,320x240,2v958
220276,7123,24,41.67,24,41.67,66.11,320x240,2v958
220307,7519,30,33.33,25,40.00,66.11,320x240,2v958
220329,8081,22,45.45,24,41.67,66.11,320x240,2v958
220357,8130,27,37.04,24,41.67,66.11,320x240,2v958
220379,8130,22,45.45,24,41.67,66.11,320x240,2v958
220408,8130,28,35.71,25,40.00,66.11,320x240,2v958
220431,8295,23,43.48,24,41.67,66.11,320x240,2v958
220459,7970,27,37.04,25,40.00,66.11,320x240,2v958
220481,8323,22,45.45,25,40.00,66.11,320x240,2v958
220510,7837,28,35.71,24,41.67,66.11,320x240,2v958
220535,7837,25,40.00,25,40.00,66.11,320x240,2v958
220565,8213,29,34.48,25,40.00,65.56,320x240,2v958
220586,7844,21,47.62,25,40.00,66.11,320x240,2v958
220613,8222,26,38.46,25,40.00,66.11,320x240,2v958
220637,7417,23,43.48,25,40.00,66.11,320x240,2v958
220669,7677,31,32.26,25,40.00,66.11,320x240,2v958
220695,7917,25,40.00,25,40.00,65.56,320x240,2v958
220716,8029,21,47.62,25,40.00,66.11,320x240,2v958
220742,8029,25,40.00,25,40.00,66.11,320x240,2v958
220771,8029,29,34.48,25,40.00,66.11,320x240,2v958
220799,8125,28,35.71,25,40.00,66.11,320x240,2v958
220824,8125,24,41.67,25,40.00,66.67,320x240,2v958
220849,9033,25,40.00,25,40.00,66.67,320x240,2v958
220875,8081,25,40.00,25,40.00,66.11,320x240,2v958
220901,8081,25,40.00,25,40.00,66.11,320x240,2v958
220926,8081,25,40.00,25,40.00,66.11,320x240,2v958
220949,8081,23,43.48,25,40.00,66.11,320x240,2v958
220975,8081,25,40.00,25,40.00,66.11,320x240,2v958
221001,8081,26,38.46,25,40.00,66.11,320x240,2v958
221024,8081,22,45.45,25,40.00,66.11,320x240,2v958
221049,8081,25,40.00,25,40.00,66.11,320x240,2v958
221076,8427,27,37.04,25,40.00,66.11,320x240,2v958
221100,7648,23,43.48,25,40.00,66.11,320x240,2v958
221126,7749,26,38.46,25,40.00,66.11,320x240,2v958
221149,7749,23,43.48,25,40.00,66.11,320x240,2v958
