Runtime,Bytes Transmitted,Instant Frame Time (ms),Instant FPS,Avg Frame Time (ms),Avg FPS,Temperature (C),Framesize,Voltage
803217,6904,27,37.04,25,40.00,69.44,320x240,3v5
803239,8137,21,47.62,24,41.67,70.00,320x240,3v5
803269,6433,30,33.33,25,40.00,69.44,320x240,3v5
803293,6607,24,41.67,25,40.00,70.00,320x240,3v5
803320,7071,27,37.04,25,40.00,70.00,320x240,3v5
803346,8137,25,40.00,25,40.00,70.00,320x240,3v5
803375,8137,29,34.48,25,40.00,69.44,320x240,3v5
803403,8137,27,37.04,25,40.00,70.00,320x240,3v5
803431,6838,28,35.71,25,40.00,70.00,320x240,3v5
803458,6838,26,38.46,25,40.00,70.00,320x240,3v5
803488,6838,29,34.48,26,38.46,70.00,320x240,3v5
803510,6838,22,45.45,25,40.00,70.00,320x240,3v5
803534,7070,23,43.48,25,40.00,70.00,320x240,3v5
803560,8137,25,40.00,25,40.00,70.00,320x240,3v5
803583,7155,23,43.48,25,40.00,70.00,320x240,3v5
803609,7155,26,38.46,25,40.00,70.00,320x240,3v5
803635,7155,25,40.00,25,40.00,70.00,320x240,3v5
803660,8137,25,40.00,25,40.00,70.00,320x240,3v5
803683,6969,23,43.48,25,40.00,69.44,320x240,3v5
803709,7048,25,40.00,25,40.00,70.00,320x240,3v5
803734,8137,24,41.67,25,40.00,70.00,320x240,3v5
803766,8137,32,31.25,25,40.00,69.44,320x240,3v5
803788,7154,21,47.62,25,40.00,70.00,320x240,3v5
803809,7154,21,47.62,25,40.00,70.00,320x240,3v5
803833,7154,23,43.48,25,40.00,69.44,320x240,3v5
803859,7154,26,38.46,25,40.00,70.00,320x240,3v5
803888,8137,28,35.71,25,40.00,70.00,320x240,3v5
803913,8137,24,41.67,24,41.67,69.44,320x240,3v5
803941,8137,27,37.04,24,41.67,70.00,320x240,3v5
803968,6975,27,37.04,24,41.67,70.00,320x240,3v5
803992,6975,24,41.67,24,41.67,70.00,320x240,3v5
804016,7119,24,41.67,24,41.67,70.00,320x240,3v5
804040,8137,23,43.48,24,41.67,70.00,320x240,3v5
804064,7113,24,41.67,24,41.67,70.00,320x240,3v5
804088,8137,24,41.67,24,41.67,70.00,320x240,3v5
804113,8137,24,41.67,24,41.67,70.00,320x240,3v5
804140,7133,26,38.46,24,41.67,70.00,320x240,3v5
