Runtime,Bytes Transmitted,Instant Frame Time (ms),Instant FPS,Avg Frame Time (ms),Avg FPS,Temperature (C),Framesize,Voltage
502532,67617,392,2.55,449,2.23,73.33,1280x1024,Unknown
502897,67071,364,2.75,430,2.33,72.78,1280x1024,Unknown
503308,67088,411,2.43,429,2.33,72.78,1280x1024,Unknown
503628,67646,320,3.12,420,2.38,72.78,1280x1024,Unknown
504023,67944,394,2.54,419,2.39,73.33,1280x1024,Unknown
504468,69413,444,2.25,420,2.38,72.78,1280x1024,Unknown
504953,68974,485,2.06,424,2.36,72.78,1280x1024,Unknown
505536,66166,582,1.72,433,2.31,72.78,1280x1024,Unknown
506019,66308,483,2.07,441,2.27,72.78,1280x1024,Unknown
506524,66174,505,1.98,445,2.25,72.78,1280x1024,Unknown
506891,67434,366,2.73,437,2.29,72.78,1280x1024,Unknown
507368,67576,477,2.10,442,2.26,72.78,1280x1024,Unknown
507951,66106,583,1.72,451,2.22,72.78,1280x1024,Unknown
508360,66337,408,2.45,448,2.23,72.78,1280x1024,Unknown
508795,67902,435,2.30,447,2.24,72.78,1280x1024,Unknown
509203,66907,407,2.46,446,2.24,72.78,1280x1024,Unknown
509597,70480,394,2.54,442,2.26,72.78,1280x1024,Unknown
510079,69363,481,2.08,447,2.24,72.78,1280x1024,Unknown
510532,67743,453,2.21,442,2.26,72.78,1280x1024,Unknown
511023,65443,490,2.04,443,2.26,72.78,1280x1024,Unknown
511591,66820,568,1.76,452,2.21,72.78,1280x1024,Unknown
511919,65110,327,3.06,450,2.22,72.78,1280x1024,Unknown
512305,68034,385,2.60,449,2.23,72.78,1280x1024,Unknown
512683,68838,378,2.65,452,2.21,72.78,1280x1024,Unknown
513075,70216,391,2.56,452,2.21,72.78,1280x1024,Unknown
513425,65695,350,2.86,447,2.24,72.78,1280x1024,Unknown
513855,67026,429,2.33,444,2.25,72.78,1280x1024,Unknown
514615,67523,760,1.32,453,2.21,72.78,1280x1024,Unknown
515083,65198,468,2.14,452,2.21,72.78,1280x1024,Unknown
515563,66684,479,2.09,451,2.22,72.78,1280x1024,Unknown
515996,65304,432,2.31,454,2.20,72.78,1280x1024,Unknown
516435,66384,439,2.28,452,2.21,72.78,1280x1024,Unknown
516876,68008,440,2.27,445,2.25,72.78,1280x1024,Unknown
517598,66980,722,1.39,461,2.17,72.78,1280x1024,Unknown
517975,67579,376,2.66,458,2.18,72.78,1280x1024,Unknown
518431,67379,456,2.19,460,2.17,72.78,1280x1024,Unknown
518847,65768,415,2.41,461,2.17,72.78,1280x1024,Unknown
519242,66867,395,2.53,457,2.19,72.78,1280x1024,Unknown
519652,66177,409,2.44,455,2.20,72.22,1280x1024,Unknown
520227,66387,574,1.74,459,2.18,72.78,1280x1024,Unknown
520635,66772,408,2.45,451,2.22,72.78,1280x1024,Unknown
520943,65365,307,3.26,450,2.22,72.78,1280x1024,Unknown
521304,66503,361,2.77,449,2.23,72.78,1280x1024,Unknown
521636,65182,331,3.02,447,2.24,72.78,1280x1024,Unknown
522071,66107,435,2.30,449,2.23,72.78,1280x1024,Unknown
522456,67311,384,2.60,451,2.22,72.78,1280x1024,Unknown
522815,65717,358,2.79,447,2.24,72.78,1280x1024,Unknown
523294,66816,479,2.09,433,2.31,72.78,1280x1024,Unknown
523667,67688,373,2.68,428,2.34,72.78,1280x1024,Unknown
524113,66716,445,2.25,426,2.35,72.78,1280x1024,Unknown
524823,68173,710,1.41,440,2.27,73.89,1280x1024,Unknown
525335,65275,511,1.96,444,2.25,72.78,1280x1024,Unknown
525965,66243,630,1.59,453,2.21,72.78,1280x1024,Unknown
526399,66327,433,2.31,439,2.28,72.78,1280x1024,Unknown
526923,66459,523,1.91,446,2.24,72.78,1280x1024,Unknown
527319,65363,396,2.53,443,2.26,72.78,1280x1024,Unknown
527723,65338,404,2.48,443,2.26,72.78,1280x1024,Unknown
528139,67098,415,2.41,444,2.25,72.78,1280x1024,Unknown
528507,66913,368,2.72,442,2.26,72.78,1280x1024,Unknown
528999,68687,491,2.04,438,2.28,73.33,1280x1024,Unknown
529299,67569,300,3.33,432,2.31,73.33,1280x1024,Unknown
529666,68816,367,2.72,435,2.30,73.33,1280x1024,Unknown
530162,69222,495,2.02,442,2.26,72.78,1280x1024,Unknown
530521,66445,358,2.79,443,2.26,72.78,1280x1024,Unknown
530959,67177,437,2.29,443,2.26,73.33,1280x1024,Unknown
531318,65976,359,2.79,442,2.26,73.33,1280x1024,Unknown
531811,66051,492,2.03,449,2.23,72.78,1280x1024,Unknown
532327,66116,516,1.94,451,2.22,73.33,1280x1024,Unknown
532658,65982,330,3.03,449,2.23,73.33,1280x1024,Unknown
533120,68312,462,2.16,449,2.23,73.33,1280x1024,Unknown
533551,67888,430,2.33,435,2.30,73.33,1280x1024,Unknown
533871,65140,319,3.13,426,2.35,72.78,1280x1024,Unknown
534264,65701,393,2.54,414,2.42,73.33,1280x1024,Unknown
534581,65115,316,3.16,408,2.45,72.78,1280x1024,Unknown
534986,67011,404,2.48,402,2.49,72.78,1280x1024,Unknown
535699,66085,712,1.40,418,2.39,72.78,1280x1024,Unknown
536074,66067,375,2.67,416,2.40,72.78,1280x1024,Unknown
536535,65414,461,2.17,419,2.39,72.78,1280x1024,Unknown
537109,67787,574,1.74,429,2.33,72.78,1280x1024,Unknown
537562,65081,453,2.21,427,2.34,73.33,1280x1024,Unknown
538102,68776,540,1.85,439,2.28,73.33,1280x1024,Unknown
538478,65864,375,2.67,440,2.27,72.78,1280x1024,Unknown
538902,67722,424,2.36,436,2.29,72.78,1280x1024,Unknown
539274,66433,371,2.70,437,2.29,72.78,1280x1024,Unknown
539619,67574,344,2.91,432,2.31,72.78,1280x1024,Unknown
540182,68884,563,1.78,442,2.26,72.78,1280x1024,Unknown
540580,66188,398,2.51,438,2.28,73.33,1280x1024,Unknown
541011,65146,430,2.33,433,2.31,72.78,1280x1024,Unknown
